post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions,scrape_date,text_for_analysis,sentiment_label,sentiment_score,toxicity_toxicity,toxicity_severe_toxicity,toxicity_obscene,toxicity_identity_attack,toxicity_insult,toxicity_threat,toxicity_sexual_explicit,misogyny_label,misogyny_score
2834204920443384430,2022-05-09T08:06:17.000Z,18013022657218557,2024-03-04T23:47:21.000Z,alexzito18,"Mujer fuerte y trasparente , quien te hizo eso ardera en el infierno, y t dio alas para luchar por las otra mujeres victimas, heroe!!",2025-03-08T10:45:24.124Z,10471957827.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,"Mujer fuerte y trasparente , quien te hizo eso ardera en el infierno, y t dio alas para luchar por las otra mujeres victimas, heroe!!",positive,0.7540740966796875,0.3834415078163147,0.001568217296153307,0.016832370311021805,0.02815578691661358,0.05221293121576309,0.040887247771024704,0.009888213127851486,LABEL_0,0.9999592304229736
2834204920443384430,2022-05-09T08:06:17.000Z,17969777447677304,2024-02-12T11:39:08.000Z,beatletown,This is terrible to do this against you wishing you the best for all the workhead back in opposition 🙏,2025-03-08T10:45:24.124Z,180101549.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,This is terrible to do this against you wishing you the best for all the workhead back in opposition 🙏,negative,0.9298219084739685,0.022173991426825523,2.728987965383567e-05,0.000587408896535635,0.00026990342303179204,0.011452913284301758,0.00014589205966331065,0.00010425606888020411,LABEL_0,0.9999721050262451
2834204920443384430,2022-05-09T08:06:17.000Z,18097371664359141,2023-09-17T20:09:55.000Z,bearspeaslocksmith1,Blimey 😔🌹,2025-03-08T10:45:24.124Z,6841739267.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,Blimey 😔🌹,negative,0.9440079927444458,0.0006809955229982734,0.00010470519919181243,0.0010570513550192118,0.0002006681024795398,0.0016457518795505166,0.00011453458137111738,5.799501377623528e-05,LABEL_0,0.999957799911499
2834204920443384430,2022-05-09T08:06:17.000Z,18187034608249283,2023-04-17T09:33:32.000Z,turningred_niallhoranfangirl97,"We may not know each other, but those ""men"" clearly are the misogynistic type",2025-03-08T10:45:24.124Z,53714118448.0,0.0,1.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,"We may not know each other, but those ""men"" clearly are the misogynistic type",negative,0.8170594573020935,0.21504320204257965,0.00024131515237968415,0.0010919917840510607,0.005404710303992033,0.16563817858695984,0.0012148994719609618,0.0004999411175958812,LABEL_0,0.9999579191207886
2834204920443384430,2022-05-09T08:06:17.000Z,17936899646106846,2022-07-12T20:00:30.000Z,chloegiguere4,Just sent you a message love ❤️,2025-03-08T10:45:24.124Z,175809916.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,Just sent you a message love ❤️,positive,0.7120705842971802,0.0005156461847946048,3.268524233135395e-05,0.00020592374494299293,0.00011197476123925298,0.00015060001169331372,6.64951658109203e-05,3.428038689889945e-05,LABEL_0,0.9999691247940063
2834204920443384430,2022-05-09T08:06:17.000Z,18157661749222202,2022-05-09T17:54:07.000Z,niamh_journo,Sending solidarity and love Cara ❤️ I honestly didn't even know about this when I was chatting to you at the count either. Your professionalism and dedication to politics shines through above all else!!,2025-03-08T10:45:24.124Z,8215112369.0,1.0,1.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,Sending solidarity and love Cara ❤️ I honestly didn't even know about this when I was chatting to you at the count either. Your professionalism and dedication to politics shines through above all else!!,positive,0.8314814567565918,0.0004741606826428324,1.9944058294640854e-05,0.00013271097850520164,7.041510980343446e-05,0.00021034287055954337,2.8718559406115673e-05,1.940100446518045e-05,LABEL_0,0.9999675750732422
2834204920443384430,2022-05-09T08:06:17.000Z,17893788509624372,2022-05-13T15:51:00.000Z,dirtydollbytr,I am soooo sorry to hear this Cara!!! I’m sending you so much love! I’d love to invite you for a wee makeover at my studio as honestly I think you deserve it! ❤️ keep the chin up! 🥰❤️,2025-03-08T10:45:24.124Z,7808755600.0,2.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,I am soooo sorry to hear this Cara!!! I’m sending you so much love! I’d love to invite you for a wee makeover at my studio as honestly I think you deserve it! ❤️ keep the chin up! 🥰❤️,positive,0.6308976411819458,0.005015435628592968,7.037181057967246e-05,0.0007724218885414302,0.00011913973867194727,0.0008895339560694993,0.00035191330243833363,0.0003858489217236638,LABEL_0,0.9999672174453735
2834204920443384430,2022-05-09T08:06:17.000Z,17952601042876458,2022-05-12T12:34:33.000Z,rhys_knox,@glennkettylewby,2025-03-08T10:45:24.124Z,617593402.0,1.0,0.0,False,[],['@glennkettylewby'],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,@glennkettylewby,neutral,0.38992398977279663,0.0005808391724713147,1.7291657059104182e-05,0.00014405985712073743,6.471736560342833e-05,0.00046289913007058203,2.3510248865932226e-05,1.927541416080203e-05,LABEL_0,0.9999667406082153
2834204920443384430,2022-05-09T08:06:17.000Z,17915149970517619,2022-05-09T14:05:41.000Z,jonnyo69,U looked awesome in the pics though.,2025-03-08T10:45:24.124Z,791228637.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,U looked awesome in the pics though.,positive,0.9121649265289307,0.0004901539068669081,3.402809670660645e-05,0.00026184332091361284,0.00011415711196605116,0.00028963902150280774,4.058130070916377e-05,3.028195715160109e-05,LABEL_0,0.999946117401123
2834204920443384430,2022-05-09T08:06:17.000Z,17949289486788408,2022-05-09T14:18:59.000Z,martinaokane,"It's happened me.... Its soul destroying and actually u can't speak,, every one just whispers I can totally relate my x husband told my sons I was in a porn video and a long list which still breaks my heart I love my sons and I have to constantly defend my self,, the online sexual abuse is horrendous just from random men, and also I had a stalker who threatened me with the police and the head boss came to my home begged me not to take action... I believe it happens because I happily live alone bothering no one,,, I am mentally exhausted. I pity the younger woman as I'm 50 and can defend myself.  I am certainly not vulnerable ❤️❤️ stay strong, speak up",2025-03-08T10:45:24.124Z,3917563851.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,"It's happened me.... Its soul destroying and actually u can't speak,, every one just whispers I can totally relate my x husband told my sons I was in a porn video and a long list which still breaks my heart I love my sons and I have to constantly defend my self,, the online sexual abuse is horrendous just from random men, and also I had a stalker who threatened me with the police and the head boss came to my home begged me not to take action... I believe it happens because I happily live alone bothering no one,,, I am mentally exhausted. I pity the younger woman as I'm 50 and can defend myself.  I am certainly not vulnerable ❤️❤️ stay strong, speak up",negative,0.892549455165863,0.07075883448123932,0.0027039546985179186,0.006709123495966196,0.0017876371275633574,0.01850716955959797,0.00230709882453084,0.06231134757399559,LABEL_0,0.9998564720153809
2834204920443384430,2022-05-09T08:06:17.000Z,18157661749222202,,niamh_journo,,,,,,,,,1.7958493396692716e+16,2022-05-10T13:12:23.000Z,carahuntermla,@niamh_journo Thanks Niamh :) xo,2025-03-08T10:45:24.124Z,20083423296.0,0.0,[],['@niamh_journo'],2025-03-08 10:45:24.124000+00:00,@niamh_journo Thanks Niamh :) xo,positive,0.7874987721443176,0.0003043230390176177,5.4849770094733685e-05,0.0003280627715867013,0.00015449030615855008,0.0003752103366423398,5.54339203517884e-05,3.8290520024020225e-05,LABEL_0,0.9999690055847168
2834204920443384430,2022-05-09T08:06:17.000Z,18045737371335234,2022-05-09T08:33:29.000Z,nerdxbyxnature,It’s a vile and immature thing to do 😤 Those ‘men’ have clearly underestimated you as a woman 👊🏻 ❤️,2025-03-08T10:45:24.125Z,232527221.0,3.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,It’s a vile and immature thing to do 😤 Those ‘men’ have clearly underestimated you as a woman 👊🏻 ❤️,negative,0.961962878704071,0.12469073385000229,0.00033646004158072174,0.002098815981298685,0.013048462569713593,0.06413041055202484,0.0005378336063586175,0.001017646980471909,LABEL_0,0.9999604225158691
2834204920443384430,2022-05-09T08:06:17.000Z,17874134828690771,2022-05-09T08:33:50.000Z,r0bradley,👏👏👏,2025-03-08T10:45:24.125Z,1695636010.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,👏👏👏,positive,0.6033006906509399,0.0005940907867625356,2.4919299903558567e-05,0.00018589773389976472,0.00011084463039878756,0.0003889765066560358,4.125742270844057e-05,2.3675958800595254e-05,LABEL_0,0.9999673366546631
2834204920443384430,2022-05-09T08:06:17.000Z,17903677370566130,2022-05-09T11:40:39.000Z,menstruationmatters_,Solidarity Cara ❤️,2025-03-08T10:45:24.125Z,4176233811.0,4.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,Solidarity Cara ❤️,positive,0.808944582939148,0.0011604981264099479,8.398410136578605e-05,0.00047871601418592036,0.00023566304298583418,0.0007911801221780479,0.0001463780936319381,0.00014822579396422952,LABEL_0,0.999961256980896
2834204920443384430,2022-05-09T08:06:17.000Z,18013234696402595,2022-05-09T08:21:22.000Z,martinaokane,"Disgusting,, please give women the strength to stand up,, the bullying of women here is unacceptable",2025-03-08T10:45:24.125Z,3917563851.0,4.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,"Disgusting,, please give women the strength to stand up,, the bullying of women here is unacceptable",negative,0.9530459046363831,0.7368971109390259,0.0007635258371010423,0.005952454637736082,0.08701738715171814,0.4855564832687378,0.002002255292609334,0.004421215038746595,LABEL_0,0.9999699592590332
2834204920443384430,2022-05-09T08:06:17.000Z,17928966896246706,2022-05-09T08:18:04.000Z,the_kimkelly,You have my utmost sympathy. This has happened to me. It’s horrendous but keep on fighting! Xx,2025-03-08T10:45:24.125Z,1692367883.0,3.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,You have my utmost sympathy. This has happened to me. It’s horrendous but keep on fighting! Xx,negative,0.5485760569572449,0.010340345092117786,2.8498205210780725e-05,0.000793750281445682,0.00023717692238278687,0.0027048292104154825,7.02756442478858e-05,5.465131107484922e-05,LABEL_0,0.9999388456344604
2834204920443384430,2022-05-09T08:06:17.000Z,18033962326356224,2022-05-09T08:50:04.000Z,m_barrett91,Omg cara this is horrendous 😢. But look where you are doing the people of Derry so proud ! Xx,2025-03-08T10:45:24.125Z,513306154.0,2.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,Omg cara this is horrendous 😢. But look where you are doing the people of Derry so proud ! Xx,positive,0.5889734029769897,0.026026491075754166,8.931508637033403e-05,0.001818621763959527,0.00034440474701114,0.009510193020105362,0.0002447384176775813,0.00022402835020329803,LABEL_0,0.9999566078186035
2834204920443384430,2022-05-09T08:06:17.000Z,18013045783396576,2022-05-09T11:04:19.000Z,gage_elmo,Disgusting. Vile.,2025-03-08T10:45:24.125Z,488946255.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,Disgusting. Vile.,negative,0.9635787010192871,0.9855583906173706,0.00022238623932935297,0.0050591821782290936,0.0006767191225662827,0.9722673296928406,0.0007506976253353059,0.0009981708135455847,LABEL_0,0.9998506307601929
2834204920443384430,2022-05-09T08:06:17.000Z,18035210614352696,2022-05-09T09:00:28.000Z,instaperce,Disgusting behaviour. The simple fact is this would never ever happen to a male candidate. Hope the perpetrators are caught and punished. So sorry you’ve had to endure this and huge congratulations on your win. We know you’ll continue to use your platform to advocate for better protections for women and girls.,2025-03-08T10:45:24.125Z,4105558177.0,13.0,2.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,Disgusting behaviour. The simple fact is this would never ever happen to a male candidate. Hope the perpetrators are caught and punished. So sorry you’ve had to endure this and huge congratulations on your win. We know you’ll continue to use your platform to advocate for better protections for women and girls.,negative,0.9552026987075806,0.26399046182632446,0.0005907794111408293,0.002573478501290083,0.010000721551477909,0.14055971801280975,0.0043700807727873325,0.002879261039197445,LABEL_0,0.999940037727356
2834204920443384430,2022-05-09T08:06:17.000Z,17930197622247047,2022-05-09T09:40:44.000Z,philstephens16,Stay strong.,2025-03-08T10:45:24.125Z,5400348742.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,Stay strong.,positive,0.6306208372116089,0.0008625999907962978,2.3225344193633646e-05,0.00015115142741706222,8.314517617691308e-05,0.00035148599999956787,8.065915608312935e-05,2.802555900416337e-05,LABEL_0,0.9999459981918335
2834204920443384430,2022-05-09T08:06:17.000Z,17948271559813197,2022-05-09T09:49:37.000Z,marty.naan.mortgage.advice.1,How horrible. Good for you to stand up proud against it,2025-03-08T10:45:24.125Z,1642562239.0,2.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,How horrible. Good for you to stand up proud against it,negative,0.8489435315132141,0.012704447843134403,2.900400613725651e-05,0.00027167759253643453,8.559713023714721e-05,0.003472391050308943,0.0003227471315767616,8.89910152181983e-05,LABEL_0,0.9999567270278931
2834204920443384430,2022-05-09T08:06:17.000Z,17926920053150437,2022-05-09T10:34:10.000Z,mccannmark37,"I'm so sorry to hear about that absolutely disgusting that anyone would do that to you or any other woman misogynistic and an attempt to smear the good and hard work you have done for your constituents, thinking about you Cara and every other woman that goes through that",2025-03-08T10:45:24.125Z,6733382053.0,3.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,"I'm so sorry to hear about that absolutely disgusting that anyone would do that to you or any other woman misogynistic and an attempt to smear the good and hard work you have done for your constituents, thinking about you Cara and every other woman that goes through that",negative,0.9583095908164978,0.3411141633987427,0.00016956297622527927,0.003351147985085845,0.006357037462294102,0.2432733178138733,0.00028906439547427,0.0013815679121762514,LABEL_0,0.9999778270721436
2834204920443384430,2022-05-09T08:06:17.000Z,18156508648246940,2022-05-09T10:53:20.000Z,laurag_fitlife,❤️❤️❤️,2025-03-08T10:45:24.125Z,1188270137.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,❤️❤️❤️,positive,0.816160261631012,0.0010484802769497037,2.9013299354119226e-05,0.00021565599308814853,0.00014419370563700795,0.0003687817370519042,6.700643280055374e-05,3.1919957109494135e-05,LABEL_0,0.9999682903289795
2834204920443384430,2022-05-09T08:06:17.000Z,17943094654896402,2022-05-09T12:57:41.000Z,isaoibhinnliom,"Thank god people like you exist on the planet. That is absolutely fucking terrifying and you being open about what happened and how you got through it is so admirable, never mind making it less likely to happen someone else.",2025-03-08T10:45:24.125Z,54907243.0,4.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,"Thank god people like you exist on the planet. That is absolutely fucking terrifying and you being open about what happened and how you got through it is so admirable, never mind making it less likely to happen someone else.",positive,0.7145084738731384,0.8468813300132751,0.0036070444621145725,0.7231667041778564,0.0011605097679421306,0.14550529420375824,0.0008600917644798756,0.004281897097826004,LABEL_0,0.9999477863311768
2834204920443384430,2022-05-09T08:06:17.000Z,17936364197001897,2022-05-09T11:58:14.000Z,weemofromderry,Jealousy is a terrible disease .....hope they Get Well v soon! X,2025-03-08T10:45:24.125Z,17849735734.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.125000+00:00,Jealousy is a terrible disease .....hope they Get Well v soon! X,negative,0.8762758374214172,0.0014914226485416293,1.9042734493268654e-05,9.674513421487063e-05,0.00023814856831450015,0.000368420995073393,4.828459714190103e-05,2.5646975700510666e-05,LABEL_0,0.999974250793457
2834204920443384430,2022-05-09T08:06:17.000Z,18035210614352696,,instaperce,,,,,,,,,1.79114152103911e+16,2022-05-09T13:57:43.000Z,instaperce,In what way?,2025-03-08T10:45:24.125Z,4105558177.0,1.0,[],[],2025-03-08 10:45:24.125000+00:00,In what way?,neutral,0.5299347639083862,0.0006307698786258698,3.389107223483734e-05,0.00027548178331926465,9.701700764708221e-05,0.00029575516236945987,7.150282908696681e-05,3.302824916318059e-05,LABEL_0,0.9999750852584839
2834363031384824999,2022-05-09T13:20:25.000Z,17880207836696718,2022-10-20T08:03:33.000Z,kameldjel21,Klass,2025-03-08T10:45:25.547Z,54099972874.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.547000+00:00,Klass,neutral,0.4031255841255188,0.003944543190300465,7.360790186794475e-05,0.0012645869283005595,0.00020104250870645046,0.003112872363999486,0.000197971923626028,7.43410419090651e-05,LABEL_0,0.9999507665634155
2834363031384824999,2022-05-09T13:20:25.000Z,17941329362050666,2022-05-11T06:20:08.000Z,___louise.martin.1276487___,❤️,2025-03-08T10:45:25.547Z,1525025931.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.547000+00:00,❤️,positive,0.58144211769104,0.0013332435628399253,3.38492427545134e-05,0.00033093581441789865,0.0001838546886574477,0.0005988400080241263,6.351256160996854e-05,3.147134339087643e-05,LABEL_0,0.9999500513076782
2834363031384824999,2022-05-09T13:20:25.000Z,17885412317643199,2022-05-10T20:50:40.000Z,kitchie72,Congratulations Cara and glad you are representing us again too. Keep up the great work.,2025-03-08T10:45:25.547Z,8353217423.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.547000+00:00,Congratulations Cara and glad you are representing us again too. Keep up the great work.,positive,0.9464372992515564,0.00030405999859794974,2.1773739717900753e-05,0.00012254176544956863,7.481090869987383e-05,0.00015435219393111765,3.0382590921362862e-05,2.1726487830164842e-05,LABEL_0,0.9999539852142334
2834363031384824999,2022-05-09T13:20:25.000Z,17963183728647236,2022-05-10T08:20:42.000Z,bdnick88,Didn’t realise ‘god’ had a vote in Northern Ireland elections 🤷‍♂️,2025-03-08T10:45:25.547Z,5663735185.0,0.0,2.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.547000+00:00,Didn’t realise ‘god’ had a vote in Northern Ireland elections 🤷‍♂️,neutral,0.5686740279197693,0.0005161059671081603,2.237934313598089e-05,0.00011969453044002876,0.0001160675601568073,0.00020346713426988572,3.072334220632911e-05,2.0666164346039295e-05,LABEL_0,0.9999668598175049
2834363031384824999,2022-05-09T13:20:25.000Z,17963183728647236,,bdnick88,,,,,,,,,1.8233765155107856e+16,2022-05-10T12:37:45.000Z,carahuntermla,@bdnick88 bet you’re fun at parties 🥱,2025-03-08T10:45:25.547Z,20083423296.0,4.0,[],['@bdnick88'],2025-03-08 10:45:25.547000+00:00,@bdnick88 bet you’re fun at parties 🥱,positive,0.839290201663971,0.0011957455426454544,2.702346864680294e-05,0.00032651014043949544,0.00010439485049573705,0.000316328601911664,6.673115422017872e-05,7.94909501564689e-05,LABEL_0,0.9999381303787231
